mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__min_samples_leaf,param_rf__min_samples_split,param_rf__n_estimators,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
18.645268440246582,0.10028767585754395,5.016740560531616,0.05690121650695801,3,2,110,"{'rf__min_samples_leaf': 3, 'rf__min_samples_split': 2, 'rf__n_estimators': 110}",0.6433454674598242,0.6546446164672767,0.6489950419635504,0.005649574503726218,9,0.7225730403300497,0.7144190783331918,0.7184960593316208,0.004076980998428903
19.55865442752838,0.16140758991241455,5.783156991004944,0.09090626239776611,3,2,120,"{'rf__min_samples_leaf': 3, 'rf__min_samples_split': 2, 'rf__n_estimators': 120}",0.6428317324795447,0.6568842808189086,0.6498580066492267,0.007026274169681934,8,0.7219413549039433,0.7141281289775138,0.7180347419407285,0.003906612963214762
19.79840314388275,0.002566218376159668,4.6389219760894775,0.10782027244567871,1,0.005,100,"{'rf__min_samples_leaf': 1, 'rf__min_samples_split': 0.005, 'rf__n_estimators': 100}",0.6470119521912351,0.6601312910284463,0.6535716216098406,0.006559669418605585,4,0.7315525876460768,0.7292539815590946,0.7304032846025856,0.00114930304349109
21.114633440971375,0.23382127285003662,5.233130097389221,0.06743085384368896,1,0.005,110,"{'rf__min_samples_leaf': 1, 'rf__min_samples_split': 0.005, 'rf__n_estimators': 110}",0.6450070821529745,0.6606580329016452,0.6528325575273098,0.007825475374335311,5,0.7299941466677816,0.7284157585917854,0.7292049526297835,0.0007891940379980977
23.199403524398804,0.26423192024230957,5.296128511428833,0.045453786849975586,1,0.005,120,"{'rf__min_samples_leaf': 1, 'rf__min_samples_split': 0.005, 'rf__n_estimators': 120}",0.6440978376462247,0.6610703043022035,0.6525840709742141,0.008486233327989368,6,0.7288702928870294,0.7310137169621947,0.7299420049246121,0.0010717120375826616
17.546764254570007,0.11288058757781982,4.885270476341248,0.10247719287872314,1,0.01,100,"{'rf__min_samples_leaf': 1, 'rf__min_samples_split': 0.01, 'rf__n_estimators': 100}",0.6226789255453398,0.6366146993318486,0.6296468124385941,0.006967886893254394,15,0.6803712377482869,0.6799756965541186,0.6801734671512027,0.0001977705970841459
19.36955749988556,0.2457486391067505,4.958760619163513,0.05993854999542236,1,0.01,110,"{'rf__min_samples_leaf': 1, 'rf__min_samples_split': 0.01, 'rf__n_estimators': 110}",0.6223946584859695,0.6399431161674518,0.6311688873267107,0.008774228840741138,13,0.6822551312029098,0.6816842834863974,0.6819697073446536,0.0002854238582561952
20.999229192733765,0.0864112377166748,5.837067365646362,0.05094766616821289,1,0.01,120,"{'rf__min_samples_leaf': 1, 'rf__min_samples_split': 0.01, 'rf__n_estimators': 120}",0.6229183544873527,0.6382070437566703,0.6305626991220115,0.007644344634658795,14,0.6825424315898856,0.6775091320229605,0.680025781806423,0.0025166497834625545
25.559890627861023,0.5754810571670532,4.685072302818298,0.003910183906555176,1,2,100,"{'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",0.6754726754726754,0.6896198205894918,0.6825462480310835,0.007073572558408181,2,0.999668896099596,0.9997349940373659,0.999701945068481,3.3048968884952235e-05
27.523184776306152,0.18380999565124512,5.2625943422317505,0.11887800693511963,1,2,110,"{'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 110}",0.6763918860595597,0.6898847631241998,0.6831383245918797,0.006746438532320043,1,0.999933796756041,1.0,0.9999668983780206,3.310162197950328e-05
28.593505382537842,0.3741886615753174,5.007683277130127,0.09396791458129883,1,2,120,"{'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 120}",0.6737625475943233,0.6887959723525898,0.6812792599734565,0.007516712379133261,3,0.9998013639674237,0.9999337616745049,0.9998675628209643,6.619885354058885e-05
